timestamp,bpm,confidence
2024-01-27T20:27:53.000000,97,2
2024-01-27T20:27:58.000000,90,2
2024-01-27T20:28:03.000000,91,2
2024-01-27T20:28:08.000000,96,2
2024-01-27T20:28:13.000000,92,2
2024-01-27T20:28:18.000000,99,2
2024-01-27T20:28:23.000000,102,2
2024-01-27T20:28:28.000000,97,2
2024-01-27T20:28:33.000000,96,2
2024-01-27T20:28:38.000000,94,2
2024-01-27T20:28:43.000000,95,2
2024-01-27T20:28:48.000000,91,2
2024-01-27T20:28:53.000000,92,2
2024-01-27T20:28:58.000000,98,3
2024-01-27T20:29:03.000000,93,2
2024-01-27T20:29:08.000000,94,2
2024-01-27T20:29:23.000000,93,2
2024-01-27T20:29:28.000000,101,2
2024-01-27T20:29:33.000000,93,2
2024-01-27T20:29:38.000000,94,2
2024-01-27T20:29:43.000000,95,2
2024-01-27T20:29:48.000000,95,2
2024-01-27T20:30:03.000000,95,2
2024-01-27T20:30:08.000000,96,2
2024-01-27T20:30:13.000000,91,2
2024-01-27T20:30:18.000000,89,2
2024-01-27T20:30:23.000000,83,2
2024-01-27T20:30:28.000000,84,2
2024-01-27T20:30:33.000000,88,2
2024-01-27T20:30:38.000000,84,2
2024-01-27T20:30:43.000000,89,2
2024-01-27T20:30:48.000000,88,2
2024-01-27T20:30:53.000000,87,2
2024-01-27T20:31:03.000000,86,2
2024-01-27T20:31:08.000000,85,2
2024-01-27T20:31:13.000000,91,2
2024-01-27T20:31:18.000000,97,3
2024-01-27T20:31:23.000000,105,2
2024-01-27T20:31:28.000000,109,2
2024-01-27T20:31:33.000000,114,3
2024-01-27T20:31:38.000000,118,3
2024-01-27T20:31:43.000000,119,2
2024-01-27T20:31:48.000000,109,2
2024-01-27T20:31:53.000000,107,2
2024-01-27T20:31:58.000000,106,2
2024-01-27T20:32:03.000000,100,2
2024-01-27T20:32:08.000000,96,2
2024-01-27T20:32:13.000000,93,2
2024-01-27T20:32:18.000000,91,2
2024-01-27T20:32:28.000000,88,2
2024-01-27T20:32:33.000000,84,2
2024-01-27T20:32:38.000000,83,2
2024-01-27T20:32:43.000000,82,3
2024-01-27T20:32:48.000000,82,2
2024-01-27T20:32:53.000000,86,2
2024-01-27T20:32:58.000000,89,3
2024-01-27T20:33:03.000000,91,2
2024-01-27T20:33:08.000000,89,2
2024-01-27T20:33:13.000000,91,2
2024-01-27T20:33:18.000000,89,2
2024-01-27T20:33:23.000000,87,2
2024-01-27T20:33:28.000000,85,2
2024-01-27T20:33:38.000000,87,2
2024-01-27T20:33:43.000000,85,2
2024-01-27T20:33:48.000000,88,2
2024-01-27T20:33:53.000000,89,2
2024-01-27T20:33:58.000000,87,2
2024-01-27T20:34:03.000000,85,2
2024-01-27T20:34:08.000000,94,2
2024-01-27T20:34:13.000000,88,2
2024-01-27T20:34:18.000000,94,2
2024-01-27T20:34:23.000000,95,2
2024-01-27T20:34:28.000000,95,2
2024-01-27T20:34:33.000000,102,2
2024-01-27T20:34:38.000000,101,2
2024-01-27T20:34:43.000000,93,2
2024-01-27T20:34:48.000000,94,2
2024-01-27T20:34:53.000000,95,2
2024-01-27T20:35:03.000000,98,2
2024-01-27T20:35:08.000000,99,2
2024-01-27T20:35:13.000000,104,3
2024-01-27T20:35:18.000000,107,2
2024-01-27T20:35:23.000000,100,2
2024-01-27T20:35:28.000000,92,2
2024-01-27T20:35:33.000000,94,2
2024-01-27T20:35:38.000000,91,2
2024-01-27T20:35:43.000000,90,2
2024-01-27T20:35:48.000000,89,2
2024-01-27T20:35:53.000000,87,2
2024-01-27T20:36:08.000000,96,3
2024-01-27T20:36:13.000000,99,3
2024-01-27T20:36:18.000000,106,2
2024-01-27T20:36:23.000000,99,2
2024-01-27T20:36:28.000000,96,2
2024-01-27T20:36:33.000000,97,2
2024-01-27T20:36:38.000000,97,3
2024-01-27T20:36:43.000000,102,2
2024-01-27T20:36:48.000000,99,2
2024-01-27T20:36:53.000000,93,3
2024-01-27T20:36:58.000000,89,2
2024-01-27T20:37:03.000000,88,2
2024-01-27T20:37:08.000000,86,2
2024-01-27T20:37:13.000000,88,2
2024-01-27T20:37:18.000000,88,3
2024-01-27T20:37:23.000000,87,2
2024-01-27T20:37:28.000000,85,2
2024-01-27T20:37:33.000000,84,2
2024-01-27T20:37:38.000000,85,2
2024-01-27T20:37:43.000000,84,3
2024-01-27T20:37:48.000000,85,2
2024-01-27T20:37:53.000000,88,2
2024-01-27T20:37:58.000000,87,3
2024-01-27T20:38:08.000000,85,3
2024-01-27T20:38:13.000000,86,3
2024-01-27T20:38:18.000000,84,2
2024-01-27T20:38:23.000000,85,2
2024-01-27T20:38:38.000000,86,3
2024-01-27T20:38:43.000000,89,2
2024-01-27T20:38:48.000000,93,2
2024-01-27T20:38:53.000000,101,2
2024-01-27T20:38:58.000000,93,2
2024-01-27T20:39:03.000000,91,2
2024-01-27T20:39:08.000000,93,3
2024-01-27T20:39:18.000000,91,3
2024-01-27T20:39:23.000000,88,3
2024-01-27T20:39:38.000000,88,3
2024-01-27T20:39:43.000000,86,3
2024-01-27T20:39:48.000000,86,2
2024-01-27T20:39:53.000000,94,2
2024-01-27T20:39:58.000000,102,2
2024-01-27T20:40:03.000000,106,2
2024-01-27T20:40:08.000000,105,2
2024-01-27T20:40:13.000000,98,2
2024-01-27T20:40:23.000000,95,3
2024-01-27T20:40:28.000000,94,3
2024-01-27T20:40:33.000000,92,3
2024-01-27T20:40:38.000000,90,3
2024-01-27T20:40:43.000000,88,3
2024-01-27T20:40:48.000000,92,3
2024-01-27T20:40:53.000000,88,2
2024-01-27T20:40:58.000000,87,2
2024-01-27T20:41:03.000000,86,2
2024-01-27T20:41:08.000000,87,2
2024-01-27T20:41:13.000000,88,2
2024-01-27T20:41:18.000000,83,2
2024-01-27T20:41:23.000000,86,2
2024-01-27T20:41:28.000000,84,2
2024-01-27T20:41:33.000000,88,2
2024-01-27T20:41:38.000000,86,2
2024-01-27T20:41:43.000000,90,2
2024-01-27T20:41:48.000000,87,2
2024-01-27T20:41:53.000000,86,3
2024-01-27T20:41:58.000000,86,2
2024-01-27T20:42:03.000000,88,2
2024-01-27T20:42:08.000000,85,2
2024-01-27T20:42:13.000000,84,3
2024-01-27T20:42:23.000000,87,3
2024-01-27T20:42:28.000000,90,2
2024-01-27T20:42:33.000000,94,2
2024-01-27T20:42:38.000000,87,2
2024-01-27T20:42:43.000000,87,3
2024-01-27T20:42:48.000000,85,2
2024-01-27T20:42:53.000000,88,2
2024-01-27T20:42:58.000000,91,2
2024-01-27T20:43:03.000000,98,2
2024-01-27T20:43:08.000000,97,3
2024-01-27T20:43:13.000000,101,3
2024-01-27T20:43:18.000000,109,3
2024-01-27T20:43:23.000000,108,2
2024-01-27T20:43:28.000000,100,3
2024-01-27T20:43:33.000000,98,3
2024-01-27T20:43:38.000000,95,3
2024-01-27T20:43:43.000000,100,2
2024-01-27T20:43:48.000000,93,2
2024-01-27T20:43:53.000000,94,3
2024-01-27T20:43:58.000000,92,3
2024-01-27T20:44:03.000000,96,3
2024-01-27T20:44:13.000000,97,3
2024-01-27T20:44:18.000000,105,3
2024-01-27T20:44:23.000000,95,3
2024-01-27T20:44:28.000000,92,3
2024-01-27T20:44:38.000000,98,3
2024-01-27T20:44:43.000000,103,2
2024-01-27T20:44:48.000000,100,2
2024-01-27T20:44:53.000000,95,3
2024-01-27T20:44:58.000000,94,3
2024-01-27T20:45:03.000000,92,3
2024-01-27T20:45:08.000000,100,3
2024-01-27T20:45:13.000000,98,3
2024-01-27T20:45:18.000000,97,3
2024-01-27T20:45:23.000000,91,2
2024-01-27T20:45:28.000000,95,2
2024-01-27T20:45:33.000000,94,1
2024-01-27T20:45:38.000000,106,2
2024-01-27T20:45:43.000000,100,1
2024-01-27T20:45:48.000000,99,2
2024-01-27T20:45:53.000000,105,2
2024-01-27T20:45:58.000000,109,2
2024-01-27T20:46:03.000000,104,2
2024-01-27T20:46:08.000000,106,2
2024-01-27T20:46:13.000000,112,2
2024-01-27T20:46:18.000000,113,2
2024-01-27T20:46:23.000000,104,2
2024-01-27T20:46:28.000000,101,2
2024-01-27T20:46:33.000000,109,2
2024-01-27T20:46:38.000000,104,2
2024-01-27T20:46:43.000000,100,3
2024-01-27T20:46:48.000000,97,2
2024-01-27T20:46:58.000000,95,3
2024-01-27T20:47:03.000000,94,3
2024-01-27T20:47:08.000000,92,3
2024-01-27T20:47:13.000000,91,3
2024-01-27T20:47:18.000000,92,3
2024-01-27T20:47:23.000000,95,2
2024-01-27T20:47:28.000000,93,3
2024-01-27T20:47:33.000000,92,2
2024-01-27T20:47:43.000000,98,2
2024-01-27T20:47:48.000000,95,2
2024-01-27T20:47:53.000000,94,2
2024-01-27T20:47:58.000000,91,2
2024-01-27T20:48:03.000000,92,2
2024-01-27T20:48:08.000000,90,2
2024-01-27T20:48:13.000000,97,2
2024-01-27T20:48:18.000000,99,2
2024-01-27T20:48:23.000000,104,2
2024-01-27T20:48:28.000000,106,2
2024-01-27T20:48:33.000000,102,2
2024-01-27T20:48:38.000000,106,2
2024-01-27T20:48:43.000000,101,3
2024-01-27T20:48:48.000000,95,3
2024-01-27T20:48:53.000000,93,3
2024-01-27T20:48:58.000000,89,2
2024-01-27T20:49:03.000000,86,2
2024-01-27T20:49:08.000000,85,2
2024-01-27T20:49:13.000000,81,2
2024-01-27T20:49:18.000000,84,2
2024-01-27T20:49:23.000000,82,3
2024-01-27T20:49:28.000000,87,2
2024-01-27T20:49:33.000000,84,2
2024-01-27T20:49:38.000000,89,2
2024-01-27T20:49:43.000000,92,2
2024-01-27T20:49:48.000000,93,2
2024-01-27T20:49:53.000000,89,2
2024-01-27T20:49:58.000000,87,2
2024-01-27T20:50:03.000000,85,2
2024-01-27T20:50:08.000000,83,3
2024-01-27T20:50:18.000000,84,2
2024-01-27T20:50:23.000000,85,2
2024-01-27T20:50:28.000000,86,2
2024-01-27T20:50:38.000000,87,3
2024-01-27T20:50:43.000000,91,2
2024-01-27T20:50:53.000000,87,2
2024-01-27T20:50:58.000000,85,2
2024-01-27T20:51:08.000000,84,2
2024-01-27T20:51:18.000000,84,3
2024-01-27T20:51:23.000000,84,2
2024-01-27T20:51:28.000000,85,2
2024-01-27T20:51:38.000000,85,3
2024-01-27T20:51:43.000000,85,2
2024-01-27T20:51:48.000000,86,3
2024-01-27T20:51:53.000000,87,3
2024-01-27T20:51:58.000000,88,2
2024-01-27T20:52:03.000000,84,3
2024-01-27T20:52:18.000000,85,2
2024-01-27T20:52:23.000000,86,3
2024-01-27T20:52:28.000000,85,2
2024-01-27T20:52:33.000000,85,3
2024-01-27T20:52:38.000000,84,3
2024-01-27T20:52:43.000000,82,3
2024-01-27T20:52:48.000000,81,3
2024-01-27T20:52:53.000000,83,2
2024-01-27T20:52:58.000000,84,3
2024-01-27T20:53:08.000000,85,3
2024-01-27T20:53:13.000000,86,3
2024-01-27T20:53:23.000000,87,3
2024-01-27T20:53:28.000000,91,3
2024-01-27T20:53:33.000000,88,3
2024-01-27T20:53:38.000000,87,3
2024-01-27T20:53:43.000000,85,2
2024-01-27T20:53:48.000000,84,2
2024-01-27T20:53:53.000000,85,3
2024-01-27T20:53:58.000000,84,3
2024-01-27T20:54:03.000000,84,2
2024-01-27T20:54:13.000000,83,2
2024-01-27T20:54:18.000000,82,3
2024-01-27T20:54:28.000000,82,2
2024-01-27T20:54:33.000000,84,2
2024-01-27T20:54:38.000000,85,3
2024-01-27T20:54:43.000000,86,3
2024-01-27T20:54:48.000000,85,2
2024-01-27T20:54:53.000000,84,3
2024-01-27T20:54:58.000000,84,2
2024-01-27T20:55:13.000000,84,2
2024-01-27T20:55:18.000000,85,3
2024-01-27T20:55:23.000000,86,3
2024-01-27T20:55:28.000000,89,3
2024-01-27T20:55:33.000000,88,3
2024-01-27T20:55:38.000000,90,2
2024-01-27T20:55:48.000000,91,2
2024-01-27T20:55:53.000000,92,3
2024-01-27T20:55:58.000000,94,3
2024-01-27T20:56:03.000000,92,2
2024-01-27T20:56:08.000000,89,3
2024-01-27T20:56:13.000000,88,2
2024-01-27T20:56:18.000000,88,2
2024-01-27T20:56:23.000000,87,2
2024-01-27T20:56:28.000000,88,3
2024-01-27T20:56:33.000000,87,3
2024-01-27T20:56:38.000000,86,3
2024-01-27T20:56:43.000000,86,2
2024-01-27T20:56:48.000000,89,2
2024-01-27T20:56:53.000000,90,2
2024-01-27T20:56:58.000000,88,3
2024-01-27T20:57:03.000000,87,2
2024-01-27T20:57:08.000000,86,2
2024-01-27T20:57:18.000000,86,3
2024-01-27T20:57:23.000000,85,2
2024-01-27T20:57:38.000000,85,2
2024-01-27T20:57:43.000000,86,3
2024-01-27T20:57:48.000000,84,2
2024-01-27T20:57:58.000000,83,2
2024-01-27T20:58:13.000000,83,2
2024-01-27T20:58:18.000000,84,3
2024-01-27T20:58:28.000000,86,3
2024-01-27T20:58:33.000000,90,3
2024-01-27T20:58:38.000000,89,2
2024-01-27T20:58:43.000000,87,2
2024-01-27T20:58:48.000000,86,3
2024-01-27T20:58:53.000000,85,3
2024-01-27T20:58:58.000000,84,3
2024-01-27T20:59:03.000000,85,2
2024-01-27T20:59:08.000000,85,2
2024-01-27T20:59:13.000000,86,3
2024-01-27T20:59:23.000000,86,2
2024-01-27T20:59:38.000000,87,3
2024-01-27T20:59:43.000000,84,2
2024-01-27T20:59:53.000000,85,3
2024-01-27T20:59:58.000000,87,3
2024-01-27T21:00:08.000000,87,2
2024-01-27T21:00:13.000000,88,2
2024-01-27T21:00:18.000000,86,2
2024-01-27T21:00:23.000000,87,2
2024-01-27T21:00:28.000000,87,3
2024-01-27T21:00:38.000000,84,3
2024-01-27T21:00:48.000000,83,3
2024-01-27T21:00:53.000000,86,3
2024-01-27T21:00:58.000000,85,2
2024-01-27T21:01:03.000000,88,2
2024-01-27T21:01:08.000000,86,2
2024-01-27T21:01:13.000000,86,3
2024-01-27T21:01:18.000000,87,3
2024-01-27T21:01:23.000000,86,2
2024-01-27T21:01:33.000000,86,3
2024-01-27T21:01:38.000000,84,3
2024-01-27T21:01:43.000000,85,2
2024-01-27T21:01:48.000000,86,2
2024-01-27T21:01:53.000000,88,2
2024-01-27T21:01:58.000000,87,3
2024-01-27T21:02:03.000000,89,3
2024-01-27T21:02:08.000000,87,2
2024-01-27T21:02:18.000000,85,2
2024-01-27T21:02:23.000000,84,2
2024-01-27T21:02:28.000000,85,3
2024-01-27T21:02:35.000000,88,2
2024-01-27T21:02:50.000000,86,2
2024-01-27T21:03:00.000000,87,3
2024-01-27T21:03:05.000000,86,2
2024-01-27T21:03:10.000000,85,2
2024-01-27T21:03:25.000000,84,2
2024-01-27T21:03:30.000000,86,2
2024-01-27T21:03:35.000000,88,2
2024-01-27T21:03:45.000000,89,2
2024-01-27T21:03:50.000000,88,2
2024-01-27T21:03:55.000000,86,2
2024-01-27T21:04:00.000000,84,2
2024-01-27T21:04:10.000000,85,2
2024-01-27T21:04:15.000000,86,2
2024-01-27T21:04:25.000000,89,3
2024-01-27T21:04:30.000000,87,2
2024-01-27T21:04:35.000000,86,3
2024-01-27T21:04:40.000000,84,3
2024-01-27T21:04:50.000000,83,3
2024-01-27T21:04:55.000000,83,2
2024-01-27T21:05:00.000000,84,3
2024-01-27T21:05:05.000000,86,3
2024-01-27T21:05:10.000000,85,2
2024-01-27T21:05:15.000000,84,2
2024-01-27T21:05:30.000000,83,2
2024-01-27T21:05:40.000000,82,3
2024-01-27T21:05:45.000000,83,2
2024-01-27T21:05:50.000000,84,2
2024-01-27T21:05:55.000000,85,2
2024-01-27T21:06:00.000000,86,3
2024-01-27T21:06:05.000000,86,2
2024-01-27T21:06:20.000000,85,2
2024-01-27T21:06:25.000000,84,2
2024-01-27T21:06:30.000000,85,2
2024-01-27T21:06:35.000000,84,2
2024-01-27T21:06:45.000000,85,3
2024-01-27T21:06:50.000000,87,2
2024-01-27T21:06:55.000000,87,3
2024-01-27T21:07:00.000000,87,2
2024-01-27T21:07:05.000000,86,2
2024-01-27T21:07:10.000000,86,3
2024-01-27T21:07:15.000000,88,2
2024-01-27T21:07:20.000000,87,3
2024-01-27T21:07:25.000000,87,2
2024-01-27T21:07:30.000000,86,3
2024-01-27T21:07:35.000000,87,2
2024-01-27T21:07:40.000000,87,3
2024-01-27T21:07:50.000000,88,3
2024-01-27T21:07:55.000000,87,3
2024-01-27T21:08:05.000000,88,2
2024-01-27T21:08:15.000000,87,2
2024-01-27T21:08:20.000000,88,3
2024-01-27T21:08:25.000000,87,3
2024-01-27T21:08:30.000000,88,3
2024-01-27T21:08:35.000000,87,2
2024-01-27T21:08:40.000000,86,2
2024-01-27T21:08:45.000000,84,2
2024-01-27T21:09:00.000000,85,3
2024-01-27T21:09:05.000000,85,2
2024-01-27T21:09:10.000000,85,3
2024-01-27T21:09:15.000000,84,3
2024-01-27T21:09:25.000000,83,3
2024-01-27T21:09:30.000000,85,3
2024-01-27T21:09:45.000000,84,3
2024-01-27T21:09:50.000000,87,2
2024-01-27T21:09:55.000000,92,3
2024-01-27T21:10:00.000000,91,2
2024-01-27T21:10:05.000000,90,3
2024-01-27T21:10:10.000000,89,3
2024-01-27T21:10:15.000000,88,3
2024-01-27T21:10:20.000000,87,3
2024-01-27T21:10:30.000000,86,3
2024-01-27T21:10:45.000000,86,2
2024-01-27T21:10:50.000000,86,3
2024-01-27T21:10:55.000000,85,2
2024-01-27T21:11:10.000000,86,2
2024-01-27T21:11:15.000000,86,3
2024-01-27T21:11:25.000000,85,2
2024-01-27T21:11:30.000000,86,3
2024-01-27T21:11:35.000000,85,2
2024-01-27T21:11:45.000000,86,3
2024-01-27T21:11:50.000000,83,3
2024-01-27T21:11:55.000000,83,2
2024-01-27T21:12:00.000000,85,3
2024-01-27T21:12:05.000000,86,3
2024-01-27T21:12:10.000000,87,2
2024-01-27T21:12:15.000000,89,2
2024-01-27T21:12:25.000000,90,2
2024-01-27T21:12:30.000000,91,3
2024-01-27T21:12:35.000000,91,2
2024-01-27T21:12:45.000000,89,3
2024-01-27T21:12:50.000000,89,2
2024-01-27T21:12:55.000000,87,2
2024-01-27T21:13:00.000000,85,2
2024-01-27T21:13:15.000000,86,2
2024-01-27T21:13:20.000000,87,2
2024-01-27T21:13:25.000000,88,3
2024-01-27T21:13:30.000000,86,2
2024-01-27T21:13:35.000000,86,3
2024-01-27T21:13:40.000000,84,3
2024-01-27T21:13:45.000000,85,3
2024-01-27T21:13:50.000000,84,3
2024-01-27T21:13:55.000000,85,2
2024-01-27T21:14:05.000000,86,3
2024-01-27T21:14:10.000000,86,2
2024-01-27T21:14:15.000000,86,3
2024-01-27T21:14:25.000000,87,3
2024-01-27T21:14:30.000000,86,3
2024-01-27T21:14:35.000000,86,2
2024-01-27T21:14:45.000000,86,3
2024-01-27T21:14:50.000000,87,3
2024-01-27T21:14:55.000000,88,2
2024-01-27T21:15:00.000000,87,3
2024-01-27T21:15:10.000000,87,2
2024-01-27T21:15:15.000000,87,3
2024-01-27T21:15:20.000000,85,2
2024-01-27T21:15:25.000000,85,3
2024-01-27T21:15:30.000000,83,3
2024-01-27T21:15:35.000000,83,2
2024-01-27T21:15:40.000000,85,3
2024-01-27T21:15:45.000000,85,2
2024-01-27T21:15:50.000000,86,3
2024-01-27T21:15:55.000000,86,2
2024-01-27T21:16:00.000000,86,3
2024-01-27T21:16:05.000000,85,2
2024-01-27T21:16:10.000000,85,3
2024-01-27T21:16:20.000000,85,2
2024-01-27T21:16:35.000000,83,3
2024-01-27T21:16:40.000000,84,3
2024-01-27T21:16:45.000000,83,2
2024-01-27T21:16:50.000000,84,2
2024-01-27T21:17:00.000000,89,3
2024-01-27T21:17:05.000000,79,3
2024-01-27T21:17:10.000000,84,3
2024-01-27T21:17:15.000000,83,3
2024-01-27T21:17:20.000000,85,3
2024-01-27T21:17:25.000000,86,3
2024-01-27T21:17:35.000000,86,2
2024-01-27T21:17:40.000000,86,3
2024-01-27T21:17:50.000000,87,2
2024-01-27T21:17:55.000000,86,2
2024-01-27T21:18:00.000000,87,2
2024-01-27T21:18:05.000000,85,3
2024-01-27T21:18:10.000000,86,3
2024-01-27T21:18:15.000000,87,3
2024-01-27T21:18:20.000000,86,2
2024-01-27T21:18:25.000000,86,3
2024-01-27T21:18:30.000000,86,2
2024-01-27T21:18:35.000000,88,2
2024-01-27T21:18:40.000000,89,2
2024-01-27T21:18:45.000000,87,3
2024-01-27T21:18:50.000000,85,2
2024-01-27T21:18:55.000000,82,3
2024-01-27T21:19:00.000000,84,3
2024-01-27T21:19:05.000000,86,3
2024-01-27T21:19:10.000000,90,3
2024-01-27T21:19:15.000000,89,2
2024-01-27T21:19:20.000000,88,2
2024-01-27T21:19:25.000000,85,2
2024-01-27T21:19:30.000000,91,2
2024-01-27T21:19:35.000000,94,2
2024-01-27T21:19:40.000000,90,2
2024-01-27T21:19:45.000000,88,2
2024-01-27T21:19:50.000000,85,3
2024-01-27T21:19:55.000000,86,3
2024-01-27T21:20:00.000000,87,3
2024-01-27T21:20:05.000000,89,3
2024-01-27T21:20:15.000000,93,2
2024-01-27T21:20:20.000000,87,3
2024-01-27T21:20:25.000000,84,3
2024-01-27T21:20:30.000000,83,3
2024-01-27T21:20:35.000000,85,2
2024-01-27T21:20:40.000000,85,3
2024-01-27T21:20:45.000000,86,2
2024-01-27T21:20:50.000000,87,2
2024-01-27T21:20:55.000000,84,3
2024-01-27T21:21:00.000000,83,2
2024-01-27T21:21:05.000000,83,3
2024-01-27T21:21:10.000000,81,3
2024-01-27T21:21:15.000000,83,2
2024-01-27T21:21:20.000000,85,2
2024-01-27T21:21:25.000000,86,3
2024-01-27T21:21:40.000000,86,3
2024-01-27T21:21:45.000000,87,3
2024-01-27T21:21:50.000000,86,3
2024-01-27T21:21:55.000000,82,3
2024-01-27T21:22:00.000000,79,3
2024-01-27T21:22:05.000000,80,3
2024-01-27T21:22:10.000000,82,3
2024-01-27T21:22:15.000000,86,3
2024-01-27T21:22:20.000000,85,3
2024-01-27T21:22:25.000000,84,2
2024-01-27T21:22:30.000000,82,3
2024-01-27T21:22:35.000000,83,3
2024-01-27T21:22:45.000000,86,2
2024-01-27T21:22:50.000000,89,2
2024-01-27T21:23:00.000000,91,3
2024-01-27T21:23:05.000000,96,3
2024-01-27T21:23:10.000000,92,3
2024-01-27T21:23:15.000000,94,3
2024-01-27T21:23:20.000000,89,3
2024-01-27T21:23:25.000000,87,3
2024-01-27T21:23:30.000000,85,2
2024-01-27T21:23:40.000000,86,3
2024-01-27T21:23:45.000000,88,2
2024-01-27T21:23:50.000000,85,3
2024-01-27T21:23:55.000000,86,3
2024-01-27T21:24:00.000000,85,3
2024-01-27T21:24:05.000000,86,3
2024-01-27T21:24:10.000000,87,3
2024-01-27T21:24:15.000000,86,3
2024-01-27T21:24:20.000000,88,3
2024-01-27T21:24:25.000000,86,3
2024-01-27T21:24:30.000000,85,2
2024-01-27T21:24:35.000000,84,3
2024-01-27T21:24:40.000000,82,3
2024-01-27T21:24:45.000000,83,2
2024-01-27T21:24:50.000000,84,2
2024-01-27T21:24:55.000000,85,3
2024-01-27T21:25:05.000000,86,3
2024-01-27T21:25:10.000000,85,3
2024-01-27T21:25:15.000000,86,2
2024-01-27T21:25:20.000000,82,2
2024-01-27T21:25:25.000000,87,2
2024-01-27T21:25:30.000000,93,2
2024-01-27T21:25:35.000000,92,2
2024-01-27T21:25:40.000000,88,3
2024-01-27T21:25:45.000000,83,3
2024-01-27T21:25:50.000000,83,2
2024-01-27T21:25:55.000000,78,2
2024-01-27T21:26:00.000000,79,3
2024-01-27T21:26:05.000000,83,2
2024-01-27T21:26:10.000000,85,3
2024-01-27T21:26:15.000000,87,3
2024-01-27T21:26:20.000000,86,3
2024-01-27T21:26:25.000000,84,3
2024-01-27T21:26:30.000000,85,3
2024-01-27T21:26:35.000000,86,3
2024-01-27T21:26:40.000000,87,3
2024-01-27T21:26:45.000000,90,3
2024-01-27T21:26:50.000000,85,2
2024-01-27T21:26:55.000000,87,2
2024-01-27T21:27:00.000000,80,2
2024-01-27T21:27:05.000000,79,2
2024-01-27T21:27:10.000000,81,3
2024-01-27T21:27:15.000000,84,3
2024-01-27T21:27:20.000000,87,3
2024-01-27T21:27:25.000000,84,3
2024-01-27T21:27:35.000000,81,2
2024-01-27T21:27:40.000000,87,2
2024-01-27T21:27:45.000000,80,2
2024-01-27T21:27:55.000000,78,2
2024-01-27T21:28:05.000000,82,2
2024-01-27T21:28:10.000000,86,3
2024-01-27T21:28:15.000000,89,3
2024-01-27T21:28:20.000000,82,3
2024-01-27T21:28:30.000000,82,2
2024-01-27T21:28:35.000000,81,2
2024-01-27T21:28:40.000000,79,2
2024-01-27T21:28:45.000000,80,2
2024-01-27T21:28:50.000000,79,2
2024-01-27T21:29:00.000000,81,2
2024-01-27T21:29:05.000000,84,3
2024-01-27T21:29:10.000000,86,3
2024-01-27T21:29:15.000000,88,3
2024-01-27T21:29:20.000000,85,2
2024-01-27T21:29:25.000000,87,2
2024-01-27T21:29:30.000000,88,2
2024-01-27T21:29:35.000000,80,2
2024-01-27T21:29:40.000000,81,2
2024-01-27T21:29:45.000000,78,2
2024-01-27T21:29:50.000000,77,2
2024-01-27T21:29:55.000000,78,2
2024-01-27T21:30:00.000000,81,2
2024-01-27T21:30:05.000000,78,3
2024-01-27T21:30:10.000000,76,3
2024-01-27T21:30:15.000000,75,3
2024-01-27T21:30:20.000000,78,3
2024-01-27T21:30:25.000000,83,3
2024-01-27T21:30:30.000000,85,3
2024-01-27T21:30:35.000000,87,3
2024-01-27T21:30:40.000000,84,2
2024-01-27T21:30:45.000000,82,2
2024-01-27T21:30:50.000000,77,2
2024-01-27T21:30:55.000000,78,3
2024-01-27T21:31:00.000000,82,3
2024-01-27T21:31:05.000000,84,3
2024-01-27T21:31:10.000000,87,3
2024-01-27T21:31:20.000000,85,2
2024-01-27T21:31:25.000000,86,3
2024-01-27T21:31:30.000000,79,2
2024-01-27T21:31:35.000000,78,2
2024-01-27T21:31:45.000000,83,2
2024-01-27T21:31:50.000000,86,2
2024-01-27T21:31:55.000000,85,3
2024-01-27T21:32:00.000000,83,3
2024-01-27T21:32:05.000000,80,2
2024-01-27T21:32:10.000000,82,2
2024-01-27T21:32:20.000000,81,2
2024-01-27T21:32:25.000000,76,2
2024-01-27T21:32:30.000000,81,2
2024-01-27T21:32:35.000000,85,3
2024-01-27T21:32:40.000000,87,3
2024-01-27T21:32:45.000000,85,3
2024-01-27T21:32:50.000000,83,3
2024-01-27T21:33:00.000000,85,3
2024-01-27T21:33:05.000000,87,3
2024-01-27T21:33:10.000000,85,3
2024-01-27T21:33:15.000000,83,3
2024-01-27T21:33:20.000000,82,3
2024-01-27T21:33:25.000000,83,3
2024-01-27T21:33:30.000000,84,3
2024-01-27T21:33:35.000000,83,3
2024-01-27T21:33:40.000000,85,3
2024-01-27T21:33:45.000000,84,3
2024-01-27T21:33:50.000000,83,3
2024-01-27T21:33:55.000000,83,2
2024-01-27T21:34:00.000000,88,2
2024-01-27T21:34:05.000000,87,2
2024-01-27T21:34:10.000000,82,2
2024-01-27T21:34:20.000000,79,3
2024-01-27T21:34:25.000000,80,3
2024-01-27T21:34:30.000000,82,3
2024-01-27T21:34:35.000000,87,3
2024-01-27T21:34:40.000000,86,3
2024-01-27T21:34:55.000000,85,3
2024-01-27T21:35:00.000000,79,2
2024-01-27T21:35:05.000000,82,2
2024-01-27T21:35:10.000000,75,2
2024-01-27T21:35:15.000000,79,2
2024-01-27T21:35:20.000000,82,3
2024-01-27T21:35:25.000000,84,3
2024-01-27T21:35:30.000000,82,3
2024-01-27T21:35:35.000000,83,3
2024-01-27T21:35:40.000000,81,3
2024-01-27T21:35:45.000000,82,3
